id,campaign_type,channel,topic,started_at,finished_at,total_count,ab_test,warmup_mode,hour_limit,subject_length,subject_with_personalization,subject_with_deadline,subject_with_emoji,subject_with_bonuses,subject_with_discount,subject_with_saleout,is_test,position
4275,bulk,mobile_push,offer after purchase,2022-05-05 07:45:07.648577,2022-05-05 07:45:25,1678,,False,,92.0,False,False,True,False,False,False,,
4281,bulk,mobile_push,sale out,2022-05-05 13:45:06.920032,2022-05-05 13:58:29,235298,,False,,19.0,False,False,True,False,False,False,,
4299,bulk,mobile_push,happy birthday,2022-05-06 07:45:07.755914,2022-05-06 07:45:29,1722,,False,,96.0,False,False,True,True,False,False,,
4300,bulk,mobile_push,offer after purchase,2022-05-06 07:45:07.743373,2022-05-06 07:45:23,814,,False,,92.0,False,False,True,False,False,False,,
4301,bulk,email,sale out,2022-05-11 07:30:07.728182,2022-05-11 08:52:52,1303878,,False,,88.0,False,False,True,False,False,False,,
4306,bulk,mobile_push,sale out,2022-05-06 13:00:08.075352,2022-05-06 14:09:22,1586373,,False,,90.0,False,False,True,False,True,False,,
4346,bulk,email,sale out,2022-05-12 06:15:07.777206,2022-05-12 06:30:06,460702,,False,,110.0,False,False,True,False,False,False,,
4350,bulk,mobile_push,happy birthday,2022-05-11 08:30:07.262835,2022-05-11 08:31:09,8212,,False,,96.0,False,False,True,True,False,False,,
4352,bulk,mobile_push,event,2022-05-11 10:45:06.951791,2022-05-11 10:45:21,2112,,False,,128.0,False,False,True,False,False,False,,
4366,bulk,mobile_push,sale out,2022-05-11 14:30:07.405439,2022-05-11 15:38:28,1585091,,False,,106.0,False,False,True,False,False,False,,
4380,bulk,mobile_push,happy birthday,2022-05-12 08:15:07.047718,2022-05-12 08:15:18,1690,,False,,96.0,False,False,True,True,False,False,,
4381,bulk,mobile_push,offer after purchase,2022-05-12 08:30:07.800881,2022-05-12 08:30:15,723,,False,,92.0,False,False,True,False,False,False,,
4383,bulk,mobile_push,sale out,2022-05-12 14:00:09.173237,2022-05-12 14:13:15,236783,,False,,23.0,False,False,True,False,False,False,,
4409,bulk,mobile_push,happy birthday,2022-05-13 07:15:07.321517,2022-05-13 07:15:18,1699,,False,,96.0,False,False,True,True,False,False,,
4410,bulk,mobile_push,offer after purchase,2022-05-13 07:45:07.524621,2022-05-13 07:45:15,775,,False,,92.0,False,False,True,False,False,False,,
4437,bulk,mobile_push,happy birthday,2022-05-16 10:15:07.309206,2022-05-16 10:15:27,5257,,False,,96.0,False,False,True,True,False,False,,
4438,bulk,mobile_push,offer after purchase,2022-05-16 10:45:07.693650,2022-05-16 10:45:15,821,,False,,92.0,False,False,True,False,False,False,,
4439,bulk,email,sale out,2022-05-17 06:30:07.290949,2022-05-17 08:00:33,2573038,,False,,100.0,False,False,True,False,False,False,,
4455,bulk,mobile_push,happy birthday,2022-05-17 07:00:08.669599,2022-05-17 07:00:22,1715,,False,,96.0,False,False,True,True,False,False,,
4456,bulk,mobile_push,offer after purchase,2022-05-17 07:15:07.335541,2022-05-17 07:15:16,670,,False,,92.0,False,False,True,False,False,False,,
4463,bulk,email,sale out,2022-05-19 06:30:07.854405,2022-05-19 06:45:14,467884,,False,,111.0,False,False,True,False,False,False,,
4472,bulk,mobile_push,sale out,2022-05-17 15:00:08.720497,2022-05-17 15:00:19,3,,False,,96.0,False,False,True,False,False,False,,
4478,bulk,mobile_push,happy birthday,2022-05-18 09:15:06.967459,2022-05-18 09:15:18,1755,,False,,96.0,False,False,True,True,False,False,,
4479,bulk,mobile_push,offer after purchase,2022-05-18 09:30:07.110618,2022-05-18 09:30:14,766,,False,,92.0,False,False,True,False,False,False,,
4488,bulk,mobile_push,happy birthday,2022-05-19 08:00:09.702507,2022-05-19 08:00:21,1684,,False,,96.0,False,False,True,True,False,False,,
4489,bulk,mobile_push,offer after purchase,2022-05-19 08:15:07.227656,2022-05-19 08:15:14,748,,False,,92.0,False,False,True,False,False,False,,
4492,bulk,email,sale out,2022-05-20 07:00:09.645017,2022-05-20 07:49:25,1403952,,False,,92.0,False,False,True,False,False,False,,
4498,bulk,mobile_push,sale out,2022-05-19 13:15:07.036246,2022-05-19 13:27:02,273248,,False,,27.0,False,False,True,False,False,False,,
4507,bulk,mobile_push,happy birthday,2022-05-20 07:15:07.124298,2022-05-20 07:15:22,1612,,False,,96.0,False,False,True,True,False,False,,
4508,bulk,mobile_push,offer after purchase,2022-05-20 07:30:07.153611,2022-05-20 07:30:16,760,,False,,92.0,False,False,True,False,False,False,,
4516,bulk,mobile_push,sale out,2022-05-20 13:00:08.993499,2022-05-20 14:07:25,1655011,,False,,90.0,False,False,True,False,True,False,,
4517,bulk,email,sale out,2022-05-23 06:45:07.538621,2022-05-23 07:03:50,543158,,False,,114.0,False,True,True,False,True,False,,
4521,bulk,mobile_push,sale out,2022-05-22 12:45:07.491931,2022-05-22 13:49:16,1580538,,False,,90.0,False,True,True,False,False,False,,
4544,bulk,mobile_push,happy birthday,2022-05-23 07:00:09.457847,2022-05-23 07:00:33,5028,,False,,96.0,False,False,True,True,False,False,,
4545,bulk,mobile_push,event,2022-05-23 10:45:07.570589,2022-05-23 10:45:25,2093,,False,,128.0,False,False,True,False,False,False,,
4546,bulk,mobile_push,sale out,2022-05-23 13:30:07.789019,2022-05-23 14:27:03,1348289,,False,,124.0,False,False,True,False,True,False,,
4548,bulk,email,sale out,2022-05-24 06:15:07.501376,2022-05-24 06:16:32,35918,,False,,116.0,False,False,True,False,False,False,,
4565,bulk,mobile_push,happy birthday,2022-05-24 08:00:09.479143,2022-05-24 08:00:24,1565,,False,,96.0,False,False,True,True,False,False,,
4566,bulk,mobile_push,offer after purchase,2022-05-24 08:15:07.868544,2022-05-24 08:15:16,843,,False,,92.0,False,False,True,False,False,False,,
4568,bulk,email,sale out,2022-05-25 07:30:07.115291,2022-05-25 09:01:17,2647606,,False,,120.0,True,False,True,False,True,False,,
4585,bulk,mobile_push,happy birthday,2022-05-25 08:00:08.798258,2022-05-25 08:00:28,1641,,False,,96.0,False,False,True,True,False,False,,
4586,bulk,mobile_push,offer after purchase,2022-05-25 08:00:08.806241,2022-05-25 08:00:25,956,,False,,92.0,False,False,True,False,False,False,,
4591,bulk,email,sale out,2022-05-26 06:30:07.634339,2022-05-26 06:38:30,255628,,False,,94.0,False,False,True,False,False,False,,
4606,bulk,mobile_push,happy birthday,2022-05-26 09:15:07.709837,2022-05-26 09:15:18,1741,,False,,96.0,False,False,True,True,False,False,,
4607,bulk,mobile_push,offer after purchase,2022-05-26 09:30:08.377476,2022-05-26 09:30:15,944,,False,,92.0,False,False,True,False,False,False,,
4617,bulk,email,sale out,2022-05-27 05:45:07.701274,2022-05-27 06:17:15,1013705,,False,,102.0,False,False,True,False,False,False,,
4630,bulk,mobile_push,happy birthday,2022-05-27 07:15:08.000452,2022-05-27 07:15:20,1619,,False,,96.0,False,False,True,True,False,False,,
4631,bulk,mobile_push,offer after purchase,2022-05-27 07:15:08.007941,2022-05-27 07:15:19,813,,False,,92.0,False,False,True,False,False,False,,
4659,bulk,mobile_push,happy birthday,2022-05-30 08:30:07.862132,2022-05-30 08:30:24,3361,,False,,96.0,False,False,True,True,False,False,,
4664,bulk,email,sale out,2022-05-31 07:31:29.160621,2022-05-31 08:07:05,1159826,,False,,114.0,False,False,True,False,False,False,,
4679,bulk,email,sale out,2022-06-01 08:22:32.520607,2022-06-01 15:50:43,5110574,,False,,121.0,False,False,True,False,False,False,,
4681,bulk,mobile_push,happy birthday,2022-05-31 08:45:07.181451,2022-05-31 08:45:21,1628,,False,,96.0,False,False,True,True,False,False,,
4682,bulk,mobile_push,offer after purchase,2022-05-31 08:45:07.173292,2022-05-31 08:45:17,710,,False,,92.0,False,False,True,False,False,False,,
4696,bulk,email,sale out,2022-06-02 06:57:15.637789,2022-06-02 07:07:17,278070,,False,,103.0,False,False,True,False,False,False,,
4697,bulk,mobile_push,happy birthday,2022-06-01 07:30:07.767872,2022-06-01 07:30:23,1627,,False,,96.0,False,False,True,True,False,False,,
4698,bulk,mobile_push,offer after purchase,2022-06-01 07:30:07.775150,2022-06-01 07:30:19,802,,False,,92.0,False,False,True,False,False,False,,
4710,bulk,email,sale out,2022-06-03 06:09:22.415417,2022-06-03 06:36:48,747746,,False,,102.0,True,False,True,False,True,False,,
4727,bulk,mobile_push,happy birthday,2022-06-02 08:00:09.296702,2022-06-02 08:00:24,1614,,False,,96.0,False,False,True,True,False,False,,
4728,bulk,mobile_push,offer after purchase,2022-06-02 08:00:09.305352,2022-06-02 08:00:19,726,,False,,92.0,False,False,True,False,False,False,,
4735,bulk,mobile_push,leave review,2022-06-02 14:30:07.859642,2022-06-02 14:30:16,11,,False,,112.0,False,False,True,True,False,False,,
4736,bulk,mobile_push,leave review,2022-06-02 14:45:07.626750,2022-06-02 14:45:13,47,,False,,112.0,False,False,True,True,False,False,,
4742,bulk,mobile_push,happy birthday,2022-06-03 08:00:08.584110,2022-06-03 08:00:22,1621,,False,,96.0,False,False,True,True,False,False,,
4743,bulk,mobile_push,offer after purchase,2022-06-03 08:30:07.322936,2022-06-03 08:30:16,1197,,False,,92.0,False,False,True,False,False,False,,
4744,bulk,email,sale out,2022-06-04 11:18:39.563776,2022-06-04 14:00:21,5036440,,False,,100.0,False,False,True,False,False,False,,
4756,bulk,email,welcome campaign,2022-06-07 11:12:59.694535,2022-06-09 07:36:13,91225,,True,4000,124.0,False,False,True,False,False,False,,
4760,bulk,mobile_push,leave review,2022-06-03 12:45:06.984751,2022-06-03 12:45:16,16,,False,,112.0,False,False,True,True,False,False,,
4761,bulk,mobile_push,leave review,2022-06-03 12:45:06.976037,2022-06-03 12:45:16,42,,False,,112.0,False,False,True,True,False,False,,
4791,bulk,mobile_push,happy birthday,2022-06-06 10:03:42.703849,2022-06-06 10:04:00,3484,,False,,96.0,False,False,True,True,False,False,,
4792,bulk,mobile_push,leave review,2022-06-07 05:05:37.432757,2022-06-07 05:05:45,34,,False,,112.0,False,False,True,True,False,False,,
4793,bulk,mobile_push,leave review,2022-06-07 05:07:22.333284,2022-06-07 05:07:29,68,,False,,112.0,False,False,True,True,False,False,,
4810,bulk,mobile_push,offer after purchase,2022-06-07 07:15:07.444669,2022-06-07 07:15:18,1480,,False,,92.0,False,False,True,False,False,False,,
4812,bulk,mobile_push,happy birthday,2022-06-07 07:30:07.008884,2022-06-07 07:30:18,1679,,False,,96.0,False,False,True,True,False,False,,
4813,bulk,email,sale out,2022-06-08 07:30:07.777930,2022-06-08 07:42:49,384123,,False,,100.0,False,False,True,False,False,False,,
4820,bulk,mobile_push,event,2022-06-08 10:45:07.509728,2022-06-08 10:45:22,2157,,False,,128.0,False,False,True,False,False,False,,
4830,bulk,mobile_push,offer after purchase,2022-06-08 07:15:07.832501,2022-06-08 07:15:18,1166,,False,,92.0,False,False,True,False,False,False,,
4831,bulk,mobile_push,happy birthday,2022-06-08 07:30:07.793151,2022-06-08 07:30:18,1745,,False,,96.0,False,False,True,True,False,False,,
4832,bulk,email,sale out,2022-06-09 06:43:15.689558,2022-06-09 06:54:40,270170,,False,,130.0,False,False,True,False,False,False,,
4854,bulk,email,welcome campaign,2022-06-09 07:36:28.853061,2022-06-10 00:58:43,94815,,True,5500,124.0,False,False,True,False,False,False,,
4855,bulk,mobile_push,offer after purchase,2022-06-09 08:30:07.182378,2022-06-09 08:30:25,1239,,False,,92.0,False,False,True,False,False,False,,
4856,bulk,mobile_push,happy birthday,2022-06-09 08:30:07.191056,2022-06-09 08:30:29,1674,,False,,96.0,False,False,True,True,False,False,,
4860,bulk,email,sale out,2022-06-10 06:18:14.220204,2022-06-10 06:19:33,33040,,False,,116.0,False,False,True,False,False,False,,
4872,bulk,email,welcome campaign,2022-06-10 05:36:53.922076,2022-06-10 20:21:46,95468,,True,6500,124.0,False,False,True,False,False,False,,
4873,bulk,mobile_push,offer after purchase,2022-06-10 07:00:10.011553,2022-06-10 07:00:23,1201,,False,,92.0,False,False,True,False,False,False,,
4874,bulk,mobile_push,happy birthday,2022-06-10 07:15:07.414440,2022-06-10 07:15:18,1673,,False,,96.0,False,False,True,True,False,False,,
4883,bulk,email,welcome campaign,2022-06-10 22:00:08.919420,2022-06-11 10:42:47,95078,,True,7500,124.0,False,False,True,False,False,False,,
4887,bulk,email,welcome campaign,2022-06-11 19:13:54.244638,2022-06-12 02:37:07,47595,,True,6500,124.0,False,False,True,False,False,False,,
4889,bulk,email,welcome campaign,2022-06-12 04:15:07.233480,2022-06-12 18:55:14,94793,,True,6500,124.0,False,False,True,False,False,False,,
4895,bulk,email,welcome campaign,2022-06-12 16:00:07.869867,2022-06-13 00:54:17,57673,,True,6500,124.0,False,False,True,False,False,False,,
4899,bulk,email,welcome campaign,2022-06-13 00:00:08.657384,2022-06-13 14:39:22,94922,,True,6500,124.0,False,False,True,False,False,False,,
4902,bulk,email,welcome campaign,2022-06-13 12:15:07.650241,2022-06-14 02:59:27,95375,,True,6500,124.0,False,False,True,False,False,False,,
4906,bulk,email,welcome campaign,2022-06-14 00:00:08.873072,2022-06-14 12:33:56,85593,,True,7500,124.0,False,False,True,False,False,False,,
4912,bulk,email,welcome campaign,2022-06-14 12:50:02.583676,2022-06-14 22:21:57,93730,,True,10000,124.0,False,False,True,False,False,False,,
4916,bulk,mobile_push,offer after purchase,2022-06-14 10:15:07.579349,2022-06-14 10:15:25,2915,,False,,92.0,False,False,True,False,False,False,,
4917,bulk,mobile_push,happy birthday,2022-06-14 10:30:07.473920,2022-06-14 10:30:29,5413,,False,,96.0,False,False,True,True,False,False,,
4918,bulk,email,sale out,2022-06-15 06:30:07.193285,2022-06-15 09:38:54,5371769,,False,,130.0,False,False,True,False,False,False,,
4922,bulk,email,welcome campaign,2022-06-14 23:00:08.307579,2022-06-15 07:54:22,93625,,True,10500,124.0,False,False,True,False,False,False,,
4935,bulk,email,welcome campaign,2022-06-15 08:03:24.348349,2022-06-15 12:38:07,93809,,True,20500,124.0,False,False,True,False,False,False,,
4936,bulk,mobile_push,offer after purchase,2022-06-15 08:30:07.926853,2022-06-15 08:30:20,977,,False,,92.0,False,False,True,False,False,False,,
4937,bulk,mobile_push,happy birthday,2022-06-15 08:45:07.756288,2022-06-15 08:45:21,1827,,False,,96.0,False,False,True,True,False,False,,
4956,bulk,email,welcome campaign,2022-06-15 13:03:42.192983,2022-06-15 17:39:12,93933,,True,20500,124.0,False,False,True,False,False,False,,
4961,bulk,email,sale out,2022-06-16 07:00:09.334035,2022-06-16 07:01:45,18178,,False,,110.0,False,False,True,False,False,False,,
4962,bulk,email,sale out,2022-06-16 08:15:07.142357,2022-06-16 08:40:26,753523,,False,,115.0,False,False,True,False,False,False,,
4964,bulk,email,welcome campaign,2022-06-15 18:00:08.409225,2022-06-15 22:35:12,93404,,True,20500,124.0,False,False,True,False,False,False,,
4965,bulk,mobile_push,sale out,2022-06-15 14:00:08.332133,2022-06-15 15:30:00,1888368,,False,,96.0,False,False,True,False,False,False,,
4966,bulk,email,sale out,2022-06-16 11:28:16.614315,2022-06-16 11:46:45,535691,,False,,104.0,False,False,True,False,False,False,,
4968,bulk,email,sale out,2022-06-16 11:47:33.093340,2022-06-16 11:50:31,82242,,False,,104.0,False,False,True,False,False,False,,
4971,bulk,email,welcome campaign,2022-06-15 22:15:07.694359,2022-06-16 02:50:15,93460,,True,20500,124.0,False,False,True,False,False,False,,
4972,bulk,email,welcome campaign,2022-06-16 04:15:06.902661,2022-06-16 08:28:22,93818,,True,30500,124.0,False,False,True,False,False,False,,
4980,bulk,email,welcome campaign,2022-06-16 08:35:00.018066,2022-06-16 10:53:21,92884,,True,40500,124.0,False,False,True,False,False,False,,
4981,bulk,email,sale out,2022-06-17 07:30:07.714552,2022-06-17 08:25:02,1573477,,False,,102.0,False,False,True,False,False,False,,
4983,bulk,mobile_push,offer after purchase,2022-06-16 08:45:07.694738,2022-06-16 08:45:17,1046,,False,,92.0,False,False,True,False,False,False,,
4984,bulk,mobile_push,happy birthday,2022-06-16 13:00:08.279540,2022-06-16 13:00:22,1755,,False,,96.0,False,False,True,True,False,False,,
4990,bulk,email,welcome campaign,2022-06-16 10:57:25.284948,2022-06-16 12:48:23,93169,,True,50500,124.0,False,False,True,False,False,False,,
4992,bulk,email,welcome campaign,2022-06-16 12:52:38.306215,2022-06-16 14:56:26,88182,,True,40500,124.0,False,False,True,False,False,False,,
4995,bulk,mobile_push,sale out,2022-06-16 14:00:08.062258,2022-06-16 14:00:30,4587,,False,,28.0,False,False,True,False,False,False,,
4996,bulk,mobile_push,sale out,2022-06-17 05:49:35.132264,2022-06-17 06:04:43,280884,,False,,23.0,False,False,True,False,False,False,,
5001,bulk,email,welcome campaign,2022-06-16 18:40:27.588021,,925696,,True,60500,124.0,False,False,True,False,False,False,,
5020,bulk,mobile_push,offer after purchase,2022-06-17 11:29:41.808463,2022-06-17 11:29:51,1033,,False,,92.0,False,False,True,False,False,False,,
5021,bulk,mobile_push,happy birthday,2022-06-17 11:36:39.178593,2022-06-17 11:36:48,1741,,False,,96.0,False,False,True,True,False,False,,
5023,bulk,mobile_push,welcome campaign,2022-06-17 13:37:11.928392,2022-06-17 13:37:18,456,,False,,104.0,False,False,True,False,False,False,,
5024,bulk,mobile_push,leave review,2022-06-17 14:00:08.481104,2022-06-17 14:00:15,87,,False,,112.0,False,False,True,True,False,False,,
5025,bulk,mobile_push,leave review,2022-06-17 14:15:07.038570,2022-06-17 14:15:14,343,,False,,112.0,False,False,True,True,False,False,,
5029,bulk,mobile_push,sale out,2022-06-18 12:00:08.497515,2022-06-18 12:11:39,191801,,False,,97.0,False,False,True,False,False,False,,
5049,bulk,mobile_push,offer after purchase,2022-06-21 08:45:07.748406,2022-06-21 08:45:17,920,,False,,92.0,False,False,True,False,False,False,,
5050,bulk,mobile_push,happy birthday,2022-06-21 09:00:08.679984,2022-06-21 09:00:39,7239,,False,,96.0,False,False,True,True,False,False,,
5051,bulk,mobile_push,welcome campaign,2022-06-21 09:15:07.253532,2022-06-21 09:15:13,244,,False,,104.0,False,False,True,False,False,False,,
5052,bulk,email,sale out,2022-06-22 07:15:07.808430,2022-06-22 08:16:41,1859403,,False,,96.0,True,False,True,False,True,False,,
5069,bulk,mobile_push,event,2022-06-22 10:45:07.120527,2022-06-22 10:45:35,5115,,False,,128.0,False,False,True,False,False,False,,
5070,bulk,mobile_push,offer after purchase,2022-06-22 07:30:07.517020,2022-06-22 07:30:21,967,,False,,92.0,False,False,True,False,False,False,,
5071,bulk,mobile_push,happy birthday,2022-06-22 07:30:07.526277,2022-06-22 07:30:24,1638,,False,,96.0,False,False,True,True,False,False,,
5075,bulk,mobile_push,sale out,2022-06-22 14:00:08.870091,2022-06-22 14:43:35,826006,,False,,94.0,True,False,True,False,True,False,,
5080,bulk,email,sale out,2022-06-23 07:00:09.156547,2022-06-23 07:26:37,756297,,False,,120.0,False,False,True,False,False,False,,
5096,bulk,mobile_push,offer after purchase,2022-06-23 08:15:07.842258,2022-06-23 08:15:18,1045,,False,,92.0,False,False,True,False,False,False,,
5097,bulk,mobile_push,happy birthday,2022-06-23 10:00:08.230655,2022-06-23 10:00:20,1730,,False,,96.0,False,False,True,True,False,False,,
